"order_id";"tanggal_order";"Waktu_Pesan";"user_id";"No_Resi";"product_id";"Jumlah_Pesanan";"Diskon";"Total_Harga";"Profit";"Kota";"Media_Pemesanan";"admin_id";"Ekspedisi";"Rating"
"odr10087";"2019-04-15";"19:20:38";"user238";"68233-021";"prod_006";2;0;50000.0;26000.0;"Depok";"FB Marketplace";"adm002";"JNT";"1"
"odr10088";"2019-04-14";"03:38:23";"user430";"0143-1348";"prod_005";3;0;345000.0;60000.0;"Yogyakarta";"Tokopedia";"adm007";"SiCepat";"1"
"odr1009";"2018-02-03";"18:13:56";"user447";"35356-794";"prod_003";5;0;625000.0;200000.0;"Tangerang";"Lazada";"adm002";"SiCepat";"4"
"odr10090";"2019-04-03";"11:46:28";"user870";"52685-430";"prod_002";5;0;100000.0;25000.0;"Jakarta";"Tiktok";"adm006";"POS Indonesia";""
"odr10091";"2019-04-02";"06:47:54";"user184";"43074-208";"prod_005";8;0;920000.0;160000.0;"Bogor";"Shopee";"adm002";"Wahana";"2"
"odr10092";"2019-04-20";"22:15:39";"user293";"63146-116";"prod_003";24;27;2190000.0;150000.0;"Semarang";"Lazada";"adm004";"JNE";"4"
"odr10093";"2019-04-19";"12:47:22";"user174";"58318-001";"prod_007";1;0;110000.0;25000.0;"Semarang";"Tokopedia";"adm004";"SiCepat";""
"odr10094";"2019-04-15";"12:19:02";"user252";"63187-107";"prod_005";15;16;1449000.0;24000.0;"Yogyakarta";"Whatsapp";"adm002";"JNE";"5"
"odr10095";"2019-04-24";"18:21:11";"user277";"61442-323";"prod_007";10;0;1100000.0;250000.0;"Tangerang";"FB Marketplace";"adm007";"POS Indonesia";"1"
"odr10096";"2019-04-20";"05:55:53";"user316";"0904-1152";"prod_004";22;5;5225000.0;1045000.0;"Yogyakarta";"Website";"adm004";"Wahana";""
"odr10097";"2019-04-23";"19:33:57";"user413";"11429-1001";"prod_003";22;33;1842500.0;-27500.0;"Bandung";"Whatsapp";"adm005";"JNE";"4"
"odr10099";"2019-04-07";"02:46:01";"user750";"0091-3725";"prod_007";25;31;1897500.0;-227500.0;"Bogor";"Tokopedia";"adm005";"JNT";"5"
"odr101";"2018-01-09";"13:32:27";"user979";"55301-243";"prod_005";2;0;230000.0;40000.0;"Yogyakarta";"Website";"adm001";"POS Indonesia";"5"
"odr1010";"2018-02-19";"12:03:49";"user943";"41190-176";"prod_002";6;0;120000.0;30000.0;"Bali";"Tiktok";"adm005";"Tiki";"3"
"odr10100";"2019-04-25";"22:07:40";"user550";"55301-319";"prod_005";8;0;920000.0;160000.0;"Yogyakarta";"Shopee";"adm004";"Shopee Express";"1"
"odr10101";"2019-04-17";"19:20:43";"user520";"61957-0119";"prod_003";8;19;810000.0;130000.0;"Jakarta";"Instagram";"adm003";"Wahana";"5"
"odr10102";"2019-04-02";"19:26:53";"user345";"0268-1064";"prod_007";10;7;1023000.0;173000.0;"Bali";"Website";"adm006";"JNT";""
"odr10103";"2019-04-15";"06:31:04";"user235";"21695-230";"prod_005";17;0;1955000.0;340000.0;"Tangerang";"Tokopedia";"adm005";"SiCepat";"5"
"odr10104";"2019-04-15";"14:51:33";"user373";"57337-016";"prod_006";10;15;212500.0;92500.0;"Depok";"FB Marketplace";"adm007";"JNE";"5"
"odr10105";"2019-04-19";"05:47:20";"user805";"41163-526";"prod_007";15;23;1270500.0;-4500.0;"Yogyakarta";"Tokopedia";"adm005";"Wahana";"5"
"odr10106";"2019-04-29";"00:32:32";"user256";"0085-1304";"prod_006";12;30;210000.0;66000.0;"Tangerang";"Website";"adm002";"Wahana";"3"
"odr10109";"2019-04-14";"19:03:47";"user1004";"0363-0031";"prod_007";1;0;110000.0;25000.0;"Bali";"FB Marketplace";"adm007";"JNE";"3"
"odr1011";"2018-02-25";"21:15:43";"user736";"63824-415";"prod_005";25;0;2875000.0;500000.0;"Jakarta";"Tiktok";"adm004";"POS Indonesia";"3"
"odr10110";"2019-04-26";"16:38:12";"user912";"54868-4568";"prod_003";8;0;1000000.0;320000.0;"Depok";"Shopee";"adm004";"unknown";"4"
"odr10111";"2019-04-23";"19:20:04";"user1005";"0469-3525";"prod_007";13;17;1186900.0;81900.0;"Tangerang";"Website";"adm004";"POS Indonesia";"2"
"odr10112";"2019-04-29";"18:44:47";"user969";"52125-256";"prod_001";4;24;258400.0;58400.0;"Bali";"Whatsapp";"adm002";"JNE";"4"
"odr10113";"2019-04-15";"20:10:40";"user870";"52904-486";"prod_002";23;0;460000.0;115000.0;"Bogor";"Shopee";"adm003";"Wahana";"2"
"odr10114";"2019-04-14";"13:08:37";"user741";"68151-4145";"prod_005";3;5;327750.0;42750.0;"Bandung";"Shopee";"adm004";"SiCepat";""
"odr10115";"2019-04-29";"04:00:25";"user980";"22201-2001";"prod_007";1;0;110000.0;25000.0;"Bogor";"Whatsapp";"adm004";"Wahana";"4"
"odr10116";"2019-04-24";"19:09:07";"user969";"51672-4017";"prod_005";1;0;115000.0;20000.0;"Yogyakarta";"Whatsapp";"adm007";"Shopee Express";"1"
"odr10117";"2019-04-07";"03:57:14";"user125";"67457-495";"prod_004";14;14;3010000.0;350000.0;"Semarang";"Tiktok";"adm004";"JNE";"2"
"odr10118";"2019-04-24";"01:48:43";"user453";"54569-4672";"prod_003";19;31;1638750.0;23750.0;"Semarang";"Whatsapp";"adm002";"SiCepat";"5"
"odr10119";"2019-04-02";"00:24:06";"user379";"51143-002";"prod_001";7;0;595000.0;245000.0;"Semarang";"Tokopedia";"adm006";"JNT";"5"
"odr1012";"2018-02-12";"19:17:16";"user340";"66854-004";"prod_006";10;0;250000.0;130000.0;"Tangerang";"Shopee";"adm006";"Wahana";"3"
"odr10120";"2019-04-14";"01:23:43";"user494";"11822-8270";"prod_007";1;24;83600.0;-1400.0;"Tangerang";"Whatsapp";"adm004";"Wahana";"2"
"odr10121";"2019-04-09";"09:00:39";"user495";"61734-415";"prod_001";6;9;464100.0;164100.0;"Bandung";"Shopee";"adm004";"unknown";"3"
"odr10122";"2019-04-19";"12:00:36";"user374";"57520-0482";"prod_003";12;0;1500000.0;480000.0;"Semarang";"Whatsapp";"adm007";"JNE";"2"
"odr10123";"2019-04-11";"21:08:08";"user638";"60429-363";"prod_007";3;33;221100.0;-33900.0;"Yogyakarta";"Shopee";"adm005";"POS Indonesia";"3"
"odr10124";"2019-04-23";"15:28:34";"user855";"43857-0085";"prod_003";21;0;2625000.0;840000.0;"Jakarta";"Whatsapp";"adm006";"JNT";"4"
"odr10125";"2019-04-20";"01:28:19";"user383";"39892-0601";"prod_003";7;21;691250.0;96250.0;"Jakarta";"Instagram";"adm004";"JNT";"3"
"odr10126";"2019-04-26";"09:37:55";"user257";"0023-0240";"prod_006";7;26;129500.0;45500.0;"Bali";"Tiktok";"adm002";"JNT";"4"
"odr10127";"2019-04-08";"00:34:01";"user092";"0087-6672";"prod_004";13;5;3087500.0;617500.0;"Semarang";"Website";"adm004";"Wahana";"2"
"odr10128";"2019-04-21";"22:57:29";"user1006";"55154-5152";"prod_003";12;0;1500000.0;480000.0;"Tangerang";"FB Marketplace";"adm004";"unknown";"5"
"odr10129";"2019-04-26";"00:44:45";"user340";"43063-489";"prod_003";8;0;1000000.0;320000.0;"Depok";"Tokopedia";"adm002";"Shopee Express";"2"
"odr1013";"2018-02-12";"12:21:46";"user299";"68094-757";"prod_003";5;0;625000.0;200000.0;"Tangerang";"Lazada";"adm005";"JNE";"5"
"odr10130";"2019-04-06";"15:11:45";"user387";"58118-0613";"prod_005";19;29;1551350.0;-253650.0;"Depok";"Whatsapp";"adm004";"POS Indonesia";"3"
"odr10131";"2019-04-12";"21:22:15";"user092";"64616-085";"prod_005";2;28;165600.0;-24400.0;"Depok";"Website";"adm002";"Tiki";"3"
"odr10132";"2019-04-26";"17:52:13";"user397";"36987-2370";"prod_005";13;20;1196000.0;-39000.0;"Jakarta";"Tokopedia";"adm001";"Tiki";"3"
"odr10133";"2019-04-10";"23:45:31";"user791";"59779-136";"prod_005";12;0;1380000.0;240000.0;"Yogyakarta";"Instagram";"adm001";"JNE";"5"
"odr10134";"2019-04-29";"06:00:20";"user260";"57469-059";"prod_005";14;17;1336300.0;6300.0;"Tangerang";"Whatsapp";"adm002";"Wahana";"3"
"odr10135";"2019-04-20";"15:48:31";"user838";"68016-527";"prod_003";12;16;1260000.0;240000.0;"Bogor";"FB Marketplace";"adm005";"Tiki";"3"
"odr10136";"2019-04-18";"15:34:20";"user210";"51346-187";"prod_006";18;0;450000.0;234000.0;"Bogor";"Whatsapp";"adm002";"Shopee Express";"2"
"odr10137";"2019-04-01";"05:20:26";"user836";"17089-348";"prod_003";17;0;2125000.0;680000.0;"Bandung";"Website";"adm004";"POS Indonesia";"4"
"odr1014";"2018-02-25";"08:47:13";"user774";"0485-0094";"prod_005";6;0;690000.0;120000.0;"Bali";"Whatsapp";"adm001";"Shopee Express";"5"
"odr10140";"2019-04-03";"13:39:37";"user721";"10927-105";"prod_003";12;0;1500000.0;480000.0;"Bogor";"Shopee";"adm004";"Tiki";"1"
"odr10141";"2019-04-26";"17:10:19";"user327";"43965-0001";"prod_003";3;0;375000.0;120000.0;"Tangerang";"Lazada";"adm005";"POS Indonesia";"2"
"odr10142";"2019-04-22";"00:00:56";"user961";"47219-102";"prod_007";15;31;1138500.0;-136500.0;"Semarang";"Tiktok";"adm003";"Tiki";"4"
"odr10143";"2019-04-06";"02:07:31";"user1007";"68405-580";"prod_006";21;6;493500.0;241500.0;"Semarang";"Instagram";"adm003";"Shopee Express";"4"
"odr10144";"2019-04-05";"14:11:27";"user751";"0075-0623";"prod_007";16;10;1584000.0;224000.0;"Bandung";"Whatsapp";"adm007";"Shopee Express";"5"
"odr10145";"2019-04-09";"15:49:00";"user980";"43861-1013";"prod_005";10;0;1150000.0;200000.0;"Bogor";"Lazada";"adm007";"Tiki";"4"
"odr10146";"2019-04-11";"14:43:00";"user516";"0641-0491";"prod_003";17;0;2125000.0;680000.0;"Bandung";"Instagram";"adm006";"JNT";"5"
"odr10147";"2019-04-13";"17:45:26";"user581";"60681-2502";"prod_002";14;0;280000.0;70000.0;"Yogyakarta";"Shopee";"adm001";"POS Indonesia";"1"
"odr10148";"2019-04-17";"20:09:04";"user486";"21695-769";"prod_003";8;30;700000.0;20000.0;"Yogyakarta";"Tokopedia";"adm002";"Tiki";"5"
"odr10149";"2019-04-24";"14:52:04";"user1008";"49580-4506";"prod_001";1;35;55250.0;5250.0;"Depok";"Tokopedia";"adm004";"JNT";"5"
"odr1015";"2018-02-13";"03:26:01";"user171";"52125-773";"prod_003";16;0;2000000.0;640000.0;"Bali";"Tokopedia";"adm007";"Wahana";"2"
"odr10150";"2019-04-07";"18:08:07";"user635";"64024-190";"prod_005";23;34;1745700.0;-439300.0;"Bandung";"FB Marketplace";"adm002";"Wahana";"5"
"odr10151";"2019-04-16";"04:22:05";"user065";"10742-1120";"prod_005";12;0;1380000.0;240000.0;"Semarang";"Instagram";"adm006";"Wahana";"3"
"odr10152";"2019-04-18";"14:08:26";"user922";"43419-704";"prod_005";10;22;897000.0;-53000.0;"Jakarta";"Website";"adm005";"Shopee Express";"5"
"odr10153";"2019-04-29";"08:13:49";"user583";"63181-0013";"prod_003";7;0;875000.0;280000.0;"Tangerang";"Website";"adm006";"JNE";"3"
"odr10154";"2019-04-22";"20:45:36";"user554";"42254-164";"prod_001";17;0;1445000.0;595000.0;"Depok";"Tiktok";"adm005";"unknown";"3"
"odr10155";"2019-04-17";"11:51:09";"user861";"58232-0804";"prod_005";23;21;2089550.0;-95450.0;"Bali";"Instagram";"adm006";"POS Indonesia";"5"
"odr10156";"2019-04-25";"19:51:11";"user712";"51079-409";"prod_004";10;0;2500000.0;600000.0;"Jakarta";"FB Marketplace";"adm001";"SiCepat";"5"
"odr10157";"2019-04-18";"01:24:16";"user430";"62756-538";"prod_002";13;0;260000.0;65000.0;"Bogor";"Tokopedia";"adm003";"Shopee Express";"5"
"odr10158";"2019-04-10";"20:38:55";"user033";"0074-3239";"prod_003";14;0;1750000.0;560000.0;"Tangerang";"Shopee";"adm002";"Tiki";"5"
"odr10159";"2019-04-21";"21:51:52";"user965";"55390-012";"prod_003";7;16;735000.0;140000.0;"Semarang";"Tiktok";"adm005";"Tiki";"4"
"odr1016";"2018-02-01";"01:21:22";"user400";"57955-5070";"prod_002";19;0;380000.0;95000.0;"Bogor";"Lazada";"adm006";"Tiki";"3"
"odr10160";"2019-04-21";"14:01:47";"user735";"43128-208";"prod_005";1;0;115000.0;20000.0;"Tangerang";"Website";"adm001";"Wahana";""
"odr10161";"2019-04-26";"00:26:31";"user575";"46122-017";"prod_003";24;0;3000000.0;960000.0;"Depok";"Tiktok";"adm004";"Tiki";"4"
"odr10162";"2019-04-25";"15:39:15";"user698";"0185-0065";"prod_004";14;28;2520000.0;-140000.0;"Semarang";"Shopee";"adm005";"JNE";"4"
"odr10163";"2019-04-28";"00:39:01";"user006";"30142-245";"prod_003";24;12;2640000.0;600000.0;"Tangerang";"Whatsapp";"adm006";"JNE";"4"
"odr10166";"2019-04-06";"06:57:59";"user556";"48951-7115";"prod_005";13;0;1495000.0;260000.0;"Jakarta";"Instagram";"adm002";"POS Indonesia";"3"
"odr10167";"2019-04-22";"05:23:58";"user043";"65862-583";"prod_001";7;0;595000.0;245000.0;"Bandung";"Website";"adm005";"Wahana";"3"
"odr10168";"2019-04-18";"17:03:39";"user542";"61958-1004";"prod_006";18;31;310500.0;94500.0;"Jakarta";"Shopee";"adm007";"Shopee Express";"1"
"odr10169";"2019-04-13";"10:40:06";"user148";"68788-9780";"prod_003";14;16;1470000.0;280000.0;"Semarang";"Lazada";"adm006";"POS Indonesia";"5"
"odr1017";"2018-02-03";"12:44:37";"user825";"64380-737";"prod_003";12;34;990000.0;-30000.0;"Jakarta";"Shopee";"adm001";"unknown";"3"
"odr10170";"2019-04-26";"09:40:06";"user912";"52125-105";"prod_005";6;0;690000.0;120000.0;"Bali";"FB Marketplace";"adm003";"Tiki";"4"
"odr10171";"2019-04-29";"09:24:19";"user336";"59779-833";"prod_002";20;0;400000.0;100000.0;"Depok";"Shopee";"adm007";"Tiki";"5"
"odr10172";"2019-04-11";"01:26:25";"user574";"68151-1494";"prod_005";3;31;238050.0;-46950.0;"Bogor";"Website";"adm002";"JNT";"5"
"odr10173";"2019-04-07";"06:32:01";"user036";"59779-041";"prod_003";25;30;2187500.0;62500.0;"Bogor";"Tokopedia";"adm001";"Tiki";"5"
"odr10174";"2019-04-01";"16:33:09";"user164";"0904-7704";"prod_007";8;33;589600.0;-90400.0;"Semarang";"Whatsapp";"adm004";"SiCepat";"1"
"odr10175";"2019-04-27";"14:47:06";"user680";"0268-0825";"prod_002";21;0;420000.0;105000.0;"Bandung";"Tiktok";"adm003";"Tiki";"4"
"odr10176";"2019-04-12";"12:36:50";"user029";"10096-0287";"prod_005";17;0;1955000.0;340000.0;"Semarang";"FB Marketplace";"adm003";"SiCepat";"1"
"odr10177";"2019-04-25";"02:44:27";"user823";"58118-0506";"prod_003";18;0;2250000.0;720000.0;"Tangerang";"Tokopedia";"adm001";"SiCepat";"4"
"odr10178";"2019-04-01";"15:09:48";"user120";"49288-0853";"prod_007";9;0;990000.0;225000.0;"Tangerang";"Instagram";"adm002";"JNE";"4"
"odr10179";"2019-04-12";"22:00:27";"user406";"14783-274";"prod_003";20;0;2500000.0;800000.0;"Tangerang";"Instagram";"adm007";"Tiki";"5"
"odr1018";"2018-02-22";"11:18:33";"user790";"57520-0258";"prod_006";5;0;125000.0;65000.0;"Tangerang";"FB Marketplace";"adm001";"Shopee Express";"1"
"odr10180";"2019-04-05";"07:12:11";"user315";"30142-886";"prod_007";12;0;1320000.0;300000.0;"Bogor";"Shopee";"adm004";"JNE";"3"
"odr10181";"2019-04-29";"02:27:28";"user849";"0409-1894";"prod_006";3;0;75000.0;39000.0;"Depok";"Tokopedia";"adm006";"POS Indonesia";"3"
"odr10182";"2019-04-23";"08:36:20";"user463";"60505-2875";"prod_003";16;0;2000000.0;640000.0;"Depok";"FB Marketplace";"adm005";"POS Indonesia";"1"
"odr10183";"2019-04-05";"00:31:58";"user794";"59746-125";"prod_003";6;0;750000.0;240000.0;"Jakarta";"Shopee";"adm006";"Shopee Express";"2"
"odr10185";"2019-04-09";"07:30:25";"user728";"52125-167";"prod_004";21;0;5250000.0;1260000.0;"Depok";"Instagram";"adm007";"JNE";"3"
"odr10186";"2019-04-12";"05:43:40";"user430";"55714-4441";"prod_002";18;24;273600.0;3600.0;"Bogor";"Tiktok";"adm002";"POS Indonesia";"2"
"odr10187";"2019-04-03";"10:22:28";"user823";"11410-920";"prod_006";23;29;408250.0;132250.0;"Jakarta";"Lazada";"adm004";"POS Indonesia";"2"
"odr10189";"2019-04-23";"08:10:45";"user419";"60760-547";"prod_003";24;5;2850000.0;810000.0;"Jakarta";"FB Marketplace";"adm003";"unknown";"5"
"odr1019";"2018-02-07";"12:45:38";"user642";"68462-358";"prod_001";20;16;1428000.0;428000.0;"Bali";"Website";"adm002";"unknown";"2"
"odr10190";"2019-04-05";"20:17:56";"user774";"58980-630";"prod_007";19;0;2090000.0;475000.0;"Bogor";"FB Marketplace";"adm004";"POS Indonesia";"2"
"odr10191";"2019-04-23";"07:04:44";"user318";"52686-327";"prod_005";1;17;95450.0;450.0;"Bandung";"Website";"adm005";"SiCepat";"5"
"odr10192";"2019-04-18";"13:17:36";"user318";"55651-005";"prod_006";16;16;336000.0;144000.0;"Jakarta";"Shopee";"adm002";"Wahana";"5"
"odr10193";"2019-04-02";"17:09:23";"user363";"63824-742";"prod_005";14;0;1610000.0;280000.0;"Bali";"Tokopedia";"adm003";"Wahana";"3"
"odr10194";"2019-04-10";"09:11:22";"user180";"60429-554";"prod_004";16;14;3440000.0;400000.0;"Yogyakarta";"Tokopedia";"adm005";"POS Indonesia";"4"
"odr10195";"2019-04-17";"13:02:04";"user326";"49349-864";"prod_007";24;0;2640000.0;600000.0;"Bogor";"Lazada";"adm007";"SiCepat";"5"
"odr10196";"2019-04-06";"06:08:45";"user562";"55714-2230";"prod_003";10;19;1012500.0;162500.0;"Jakarta";"FB Marketplace";"adm001";"Shopee Express";"5"
"odr10197";"2019-04-15";"00:30:55";"user1009";"59115-143";"prod_007";1;26;81400.0;-3600.0;"Depok";"Shopee";"adm006";"POS Indonesia";"2"
"odr10199";"2019-04-11";"19:11:22";"user483";"64942-1293";"prod_002";24;22;374400.0;14400.0;"Jakarta";"Lazada";"adm004";"JNE";"2"
"odr102";"2018-01-26";"13:06:47";"user718";"42851-052";"prod_007";20;0;2200000.0;500000.0;"Yogyakarta";"Tokopedia";"adm003";"unknown";"1"
"odr1020";"2018-02-10";"15:37:01";"user101";"10812-536";"prod_006";14;15;297500.0;129500.0;"Bali";"Shopee";"adm005";"Tiki";"3"
"odr10200";"2019-04-16";"00:03:42";"user524";"0093-2061";"prod_007";5;20;440000.0;15000.0;"Tangerang";"Lazada";"adm001";"Tiki";"4"
"odr10201";"2019-04-06";"15:46:28";"user867";"50021-152";"prod_004";14;28;2520000.0;-140000.0;"Bandung";"Instagram";"adm007";"POS Indonesia";"5"
"odr10202";"2019-04-20";"06:18:38";"user628";"33261-035";"prod_003";6;0;750000.0;240000.0;"Tangerang";"FB Marketplace";"adm007";"SiCepat";""
"odr10203";"2019-04-27";"07:38:40";"user296";"68180-446";"prod_004";13;0;3250000.0;780000.0;"Semarang";"Shopee";"adm001";"Shopee Express";"5"
"odr10204";"2019-04-05";"04:53:20";"user247";"43493-0001";"prod_003";1;0;125000.0;40000.0;"Depok";"Instagram";"adm001";"Wahana";"4"
"odr10205";"2019-04-10";"15:29:30";"user847";"0093-7290";"prod_003";3;8;345000.0;90000.0;"Semarang";"Website";"adm003";"JNT";"2"
"odr10206";"2019-04-15";"08:03:16";"user191";"54868-4812";"prod_002";25;12;440000.0;65000.0;"Yogyakarta";"Tiktok";"adm001";"JNT";"5"
"odr10207";"2019-04-09";"23:29:13";"user840";"44117-0001";"prod_003";21;33;1758750.0;-26250.0;"Bogor";"Whatsapp";"adm005";"Shopee Express";"1"
"odr10208";"2019-04-09";"21:41:17";"user569";"43199-031";"prod_003";7;17;726250.0;131250.0;"Tangerang";"Whatsapp";"adm002";"JNT";""
"odr10209";"2019-04-23";"20:58:00";"user1010";"57520-0725";"prod_001";21;26;1320900.0;270900.0;"Depok";"Instagram";"adm005";"Shopee Express";"3"
"odr1021";"2018-02-06";"07:58:18";"user1011";"21695-433";"prod_007";3;0;330000.0;75000.0;"Jakarta";"Whatsapp";"adm006";"Shopee Express";"1"
"odr10210";"2019-04-11";"01:44:26";"user894";"0574-0223";"prod_003";15;0;1875000.0;600000.0;"Tangerang";"Tiktok";"adm005";"JNT";"4"
"odr10211";"2019-04-11";"19:57:08";"user590";"68774-401";"prod_007";21;0;2310000.0;525000.0;"Bali";"Instagram";"adm007";"POS Indonesia";""
"odr10212";"2019-04-23";"16:42:47";"user862";"68258-5948";"prod_005";16;7;1711200.0;191200.0;"Tangerang";"Tiktok";"adm004";"SiCepat";"3"
"odr10213";"2019-04-08";"03:43:09";"user167";"49349-359";"prod_004";6;21;1185000.0;45000.0;"Bali";"Tokopedia";"adm006";"unknown";"3"
"odr10214";"2019-04-18";"03:29:18";"user232";"63181-0015";"prod_002";21;0;420000.0;105000.0;"Bogor";"Tokopedia";"adm002";"Wahana";"5"
"odr10215";"2019-04-06";"07:50:19";"user920";"0378-1713";"prod_003";13;0;1625000.0;520000.0;"Bogor";"Tokopedia";"adm002";"Tiki";"3"
"odr10216";"2019-04-28";"10:08:12";"user967";"59779-026";"prod_006";6;8;138000.0;66000.0;"Bali";"Lazada";"adm005";"JNT";"5"
"odr10217";"2019-04-07";"15:28:24";"user789";"68599-0207";"prod_005";10;0;1150000.0;200000.0;"Tangerang";"Lazada";"adm002";"Wahana";"2"
"odr10218";"2019-04-13";"16:18:33";"user075";"0078-0344";"prod_001";1;0;85000.0;35000.0;"Depok";"Lazada";"adm007";"unknown";"1"
"odr10219";"2019-04-15";"18:33:52";"user937";"55111-372";"prod_005";8;0;920000.0;160000.0;"Semarang";"FB Marketplace";"adm006";"Wahana";"4"
"odr1022";"2018-02-09";"21:47:29";"user1007";"54569-3689";"prod_003";9;26;832500.0;67500.0;"Bandung";"FB Marketplace";"adm003";"Wahana";"5"
"odr10220";"2019-04-18";"01:30:27";"user599";"0009-5131";"prod_003";8;34;660000.0;-20000.0;"Tangerang";"Instagram";"adm007";"Shopee Express";"4"
"odr10221";"2019-04-14";"14:29:14";"user803";"55316-267";"prod_003";12;0;1500000.0;480000.0;"Bandung";"Tokopedia";"adm004";"Shopee Express";"3"
"odr10222";"2019-04-21";"15:21:55";"user199";"55154-9405";"prod_003";13;5;1543750.0;438750.0;"Yogyakarta";"Website";"adm006";"SiCepat";"5"
"odr10223";"2019-04-07";"02:12:23";"user551";"0002-4772";"prod_003";24;0;3000000.0;960000.0;"Bogor";"Tokopedia";"adm002";"Tiki";""
"odr10224";"2019-04-09";"05:55:45";"user251";"59779-988";"prod_002";16;24;243200.0;3200.0;"Depok";"Whatsapp";"adm005";"JNT";"2"
"odr10225";"2019-04-16";"12:19:53";"user340";"41167-6202";"prod_003";13;0;1625000.0;520000.0;"Depok";"Instagram";"adm001";"Tiki";"1"
"odr10226";"2019-04-17";"05:34:25";"user296";"50436-5506";"prod_007";14;0;1540000.0;350000.0;"Bogor";"Website";"adm006";"SiCepat";"5"
"odr10227";"2019-04-21";"15:41:47";"user481";"41250-180";"prod_002";16;0;320000.0;80000.0;"Bogor";"FB Marketplace";"adm005";"Wahana";"5"
"odr10228";"2019-04-19";"15:28:49";"user750";"55045-3453";"prod_003";5;0;625000.0;200000.0;"Jakarta";"FB Marketplace";"adm006";"unknown";"2"
"odr10229";"2019-04-09";"10:43:32";"user858";"67457-579";"prod_005";1;5;109250.0;14250.0;"Bogor";"Lazada";"adm004";"Tiki";"3"
"odr1023";"2018-02-03";"15:36:19";"user704";"63941-526";"prod_007";5;0;550000.0;125000.0;"Jakarta";"Website";"adm007";"SiCepat";"2"
"odr10230";"2019-04-17";"03:23:10";"user246";"68180-876";"prod_002";20;0;400000.0;100000.0;"Bandung";"Website";"adm006";"Shopee Express";"4"
"odr10231";"2019-04-21";"20:32:59";"user278";"21695-598";"prod_006";1;32;17000.0;5000.0;"Semarang";"Instagram";"adm005";"JNE";"2"
"odr10232";"2019-04-27";"23:15:54";"user921";"67457-210";"prod_005";8;5;874000.0;114000.0;"Bandung";"Tokopedia";"adm002";"Shopee Express";"4"
"odr10233";"2019-04-24";"11:01:44";"user1000";"60429-932";"prod_006";23;6;540500.0;264500.0;"Yogyakarta";"Tokopedia";"adm001";"unknown";"5"
"odr10235";"2019-04-05";"17:36:48";"user639";"15828-881";"prod_003";20;0;2500000.0;800000.0;"Bandung";"Tiktok";"adm007";"Wahana";"4"
"odr10236";"2019-04-18";"07:02:10";"user813";"58394-015";"prod_004";13;0;3250000.0;780000.0;"Bogor";"Shopee";"adm007";"Tiki";"4"
